,great,time,man,hand,day,men,eye,night,foot,place,moment,thought,light,long,water,hour,face,head,sea,strange,land,life,stood,captain,looked,turned,body,heard,heart,left,arm,earth,knew,red,black,surely,presently,door,set,maid,house,air,year,people,mind,sound,good,rock,lay,suddenly,room,uncle,tree,mighty,began,passed,voice,matter,dead,creature,martian,nautilus,white,wall,cried,mile,felt,professor,dark,ground,fear,told,work,small,green,death,asked,human,utter,love,hope,minute,slowly,lost,power,monster,save,darkness,fell,sun,sight,city,sir,open,animal,close,point,road,replied,silence
cried,-2.167658032714434,-4.038782457342665,-0.7387235424158938,-1.4163964169518237,-2.358375463982098,-1.654382628161187,-3.210866212802745,0.0,-2.107133425708054,0.0,-0.47057319135977926,-3.0073328187176127,0.0,-1.336397094886604,-0.8522352349529397,0.0,0.0,-2.66841400739755,-1.068291699505388,0.0,0.24315190964818778,-2.535093423779695,0.0,-1.5016273475036395,-2.480787004221779,0.0,0.0,0.0,0.0,0.0,-2.3215566035757025,-2.2935840113476305,0.0,-1.2716914054987887,-2.2694837615471366,-0.6800958124451854,-2.2583945828853307,-2.231427535285061,0.0,-1.1946689852749435,0.0,0.0,0.0,0.0,-1.1545587719007906,-2.1449567727894916,0.1842149944244948,-2.1304328745467096,0.0,-0.07841591677909533,-1.070829422307288,3.3939780086522036,-2.021832388412728,-2.0113017209205584,-2.0060074212510455,0.0,1.4560786508322296,0.3292420521341513,0.0,-1.9574635692930085,-1.9381353083585868,0.0,-0.9325650503156404,0.0,0.0,-1.8403855170751962,0.0,2.5578934639422815,0.0,0.0,-1.7827307246549862,-1.7482673150867645,-0.7323257712177428,0.0,0.0,0.2968205744417736,-1.680095812445185,-1.676767794727431,0.0,0.0,-1.6259037120815887,0.0,0.0,-0.618984298141798,-1.6085425514201515,-0.6050451071839242,-1.5874295642669527,0.0,0.0,0.0,-0.5332544241159142,0.0,0.7923587175793044,-0.5184574221878336,-1.4959734080364546,0.0,-1.4769652932693704,0.0,0.0,-0.46543903988834257
mile,0.2657144583270968,-3.997727389079895,0.0,0.0,-2.317320395719328,0.0,0.0,-0.7999252519710833,-3.0660783574452837,-3.049917020383418,0.0,0.0,-1.884516778631904,-0.8803045273449895,-2.811180166690169,1.545081660226316,0.0,0.0,-1.6121991319637736,-2.567487483157381,-2.5231479441466456,0.0,-1.4903580090289763,-2.460572279240869,-2.4397319359590077,0.0,0.0,-1.3673374721772331,-2.3673374721772333,-2.345095061820933,0.0,-0.6675664423637039,0.0,0.0,0.0,0.0,0.0,0.0,-2.1721102606295624,0.0,-1.1442760524328368,0.0,0.0,0.0,0.0,-2.103901704526721,0.9033419677999032,-1.089377806283939,0.9401161348575355,-2.037360848516325,0.0,0.0,0.0,0.0,0.03504764701172505,0.0,0.0,0.0,0.0,0.0,-1.8970802400958164,-0.8970802400958164,-1.8915099820528698,-1.8774895117379355,-1.8403855170751962,0.2006695511875746,0.0,0.0,-1.7933688905737086,-0.7723072750458788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5848486438188183,0.0,0.0,0.0,0.0,-1.5463744960041825,-1.52134570151266,0.0,0.0,0.0,-0.4921993558531437,-1.4885143090452877,0.0,0.0,-1.4473451200688832,-0.4359102250066,-1.4359102250066,0.0,-1.4243839716255722
felt,-1.5416404637305074,-1.190372467022291,-1.9200608954895713,-0.05341325380169068,-3.317320395719328,0.0,-2.1698111445399744,-3.121853346858446,-1.0660783574452837,0.0,-1.0144806238181652,-2.9662777504548425,-2.884516778631904,-2.8803045273449897,-0.48925207180280655,0.0,-2.750933624253312,0.0,-2.6121991319637736,-0.9825249824362248,-2.5231479441466456,-1.4940383555169248,-2.4903580090289763,-1.4605722792408689,0.0,0.0,-2.3753413486890533,0.0,-0.782374971456077,0.0,-2.2805015353129323,-2.2525289430848603,-2.250354571850523,-0.6456738365148617,0.0,0.0,-1.21733951462256,-2.1903724670222906,0.0,0.0,0.0,-2.134877354430587,-2.127787929644268,0.0,-2.1135037036380204,0.0,-0.5116955314789408,0.0,-2.0598838651424645,0.7699940735412795,0.0,-1.9912316777871237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9164085010302376,-1.8970802400958164,-1.8970802400958164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7723072750458788,0.8432868443289405,-0.7072122468239941,-1.6912707029549725,0.0,0.0,-1.6621243572954558,-1.6390407441824146,0.0,-1.615581771358426,0.0,0.7370794510685443,-1.5848486438188183,-0.581393085182599,-1.5779292298790275,-1.567487483157381,0.0,0.0,-1.52134570151266,0.0,-0.5104847088808933,0.0,0.0,0.0,0.0,-1.454918339773684,-0.4473451200688832,0.0,0.0,-1.4359102250066,-1.4243839716255722
professor,-2.5356789054917908,-3.991765830841178,-1.1771337430846478,-1.3693797904503364,-3.3113588374806113,0.0,-3.1638495863012577,0.0,0.0,-3.043955462144701,-3.0085190655794483,0.0,0.0,0.0,0.0,0.0,-2.7449720660145953,0.0,-1.0212750730039006,0.0,-2.5171863859079284,0.0,-2.484396450790259,-0.45461072100215194,-2.433770377720291,0.0,-2.3693797904503366,-1.3613759139385164,0.0,0.0,-1.2745399770742154,0.0,-2.244393013611806,-2.224674778997301,0.0,-2.2180416866648542,0.0,-2.184410908783574,0.0,0.0,-2.13831449419412,-2.1289157961918703,-1.121826371405551,-2.109932692824297,0.0,-2.0979401462880043,-2.0906964739613803,-2.0834162480452223,0.0,-0.4464367895564519,-2.0238127958058008,2.1846548818939056,0.0,0.0,-0.9589907947495581,-1.9563363413035801,-0.95633634130358,0.0,-1.918651865613244,0.0,0.0,-0.3061561811359431,0.0,-1.8715279534992186,2.5578934639422815,0.0,0.0,0.0,0.0,0.0,0.0,-0.7012506885852771,-1.6853091447162558,0.0,0.0,0.0,-1.6330791859436977,0.0,0.0,0.0,-1.5788870855801014,0.0,0.0,0.0,0.0,0.0,-1.5404129377654656,0.0,-0.5117728897215644,0.0,0.0,0.0,0.8393753440807918,0.0,0.0,-1.4413835618301665,-1.4299486667678827,0.0,1.8919794281194795,-0.4184224133868553
dark,-1.5356789054917908,-2.991765830841178,-1.1771337430846478,-3.3693797904503366,-2.3113588374806113,-3.192328502380856,0.5365901318398346,-0.1158917886197289,0.0,-0.23660054008709713,-2.0085190655794483,-1.9603161922161254,-1.2935927196720312,-0.8743429691062726,-0.8052186084514524,-2.77088487642233,-0.160009565293439,0.0,-1.606237573725057,0.0,1.0677761148132274,-2.488076797278208,-2.484396450790259,-2.454610721002152,-2.433770377720291,0.0,-1.3693797904503364,-2.3613759139385166,0.0,-1.3391335035822163,-2.274539977074215,0.0,0.0,-2.224674778997301,-1.2224671350456495,-1.2180416866648542,-2.2113779563838434,-2.184410908783574,-2.1661487023908452,0.0,-0.553351993472964,-0.5439532954707144,0.0,0.0,0.0,0.0,0.0,-0.08341624804522217,-1.0539223069037473,-0.03139929027760788,-1.0238127958058005,0.0,-0.3898532611900843,0.0,-1.9589907947495582,0.0,0.0,0.0,0.0,0.0,0.0,-1.8911186818570993,-1.8855484238141533,-1.8715279534992186,0.0,-1.7933688905737086,0.0,0.0,0.0,-0.766345716807162,-1.7357140981534986,-1.701250688585277,0.0,-1.6724278534195234,-1.669189479352979,0.0,-1.6330791859436977,0.0,2.3903797868802905,0.0,0.0,0.0,0.0,-1.5719676716403108,-1.561525924918664,0.0,0.4595870622345344,0.0,0.0,0.49547684935782355,-1.4862377976144268,-1.4862377976144268,0.0,0.0,0.0,-0.44138356183016647,0.0,0.0,0.0,-1.4184224133868553
ground,-3.0995797906851172,-3.9707042153133485,-3.4780002224441806,-1.7633556742013508,0.0,0.0,-1.5578254700522718,-3.0948301730918995,-0.7171270887913745,-1.4379313458957153,0.0,-2.939254576688296,0.0,0.0,-2.7841569929236227,0.0,0.0,-2.600335765368233,0.0,0.0,-2.4961247703800993,0.0,-2.4633348352624296,0.0,0.0,0.0,-2.3483181749225066,-2.3403142984106866,0.0,-2.3180718880543862,-2.2534783615463856,-2.2255057693183136,0.0,-1.2036131634694713,-0.20140551951781976,0.0,-1.1903163408560138,0.0,-2.1450870868630156,0.0,-2.11725287866629,-1.1078541806640407,0.0,-2.0888710772964676,0.0,0.0,0.0,0.0,-2.0328606913759177,-1.0103376747497783,0.0,0.0,-0.9537541463834106,0.0,-1.9379291792217284,-1.9352747257757505,0.0,0.0,-1.8975902500854145,0.0,0.0,-1.8700570663292697,0.0,0.0,0.0,-0.7723072750458788,-0.7723072750458788,0.0,-0.766345716807162,0.0,0.0,0.0,0.0,0.34863376210830654,0.0,0.0,-1.6120175704158681,0.0,0.0,0.0,0.0,0.0,-1.5543699114160525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.465176182086597,0.0,-1.4503791801585166,0.0,-0.4203219463023366,0.0,-1.4088870512400533,0.0,0.0
fear,-0.2615932499738498,-2.355110095938529,0.0,0.0,-3.2596656032991183,-2.140635268199363,-1.5271938513986083,-2.064198554438236,0.0,-2.992262227963208,-1.3718633306767989,-1.3236604573134763,0.0,0.0,0.0,0.0,-1.1083163311119462,-1.5697041467145696,-1.5545443395435639,-0.9248701900160149,-2.465493151726436,-2.4363835630967148,-2.4327032166087665,-0.8179549860995028,0.0,0.0,0.0,0.0,0.01224541513033908,-1.2874402694007232,0.0,0.0,0.0,0.0,-1.1707739008641562,-2.166348452483361,-2.1596847222023503,0.0,0.0,-2.095959124591963,0.0,0.0,-1.070133137224058,-1.0582394586428046,0.0,-2.046246912106511,0.0,-2.031723013863729,0.0,-0.9797060560961148,-1.9721195616243075,0.0,0.0,-1.912591860237578,0.4146305343192974,0.0,-0.9046431071220872,-1.893976182070231,-1.866958631431751,-0.8587537086100279,-0.8394254476756065,-1.8394254476756065,-1.83385518963266,0.0,-1.7827307246549862,0.0,0.8432868443289405,0.0,-1.7357140981534986,0.0,-0.6840208639720057,0.0,0.0,-1.6207346192380305,0.0,-0.01950706415408989,0.0,-1.5780579340444507,0.44207302106178414,0.0,1.4728061486013915,-1.5271938513986085,0.0,-1.5202744374588177,-1.5098326907371709,0.0,-0.4887197035839725,0.0,0.0,0.0,0.0,-1.434544563432934,0.0,-1.4197475615048534,0.0,-1.3896903276486734,0.0,0.0,0.20670706813476625,-1.3667291792053622
told,-2.449522261742076,-1.9056091870914635,-1.4129051942222959,-3.283223146700622,0.0,-1.521209357909985,-3.077692942551543,-1.0297351448700143,0.0,-2.9577988183949864,-2.9223624218297335,-1.8741595484664106,0.0,0.0,0.0,-1.6847282326726152,0.0,-0.2133126422589857,-2.520080929975342,-2.4753692811689496,-0.846067241437058,-2.401920153528493,0.0,-0.36845407725243734,0.0,0.0,-2.283223146700622,-2.275219270188802,-2.275219270188802,-2.2529768598325015,-2.188383333324501,0.0,0.0,-0.5535556345264304,0.0,-0.5469225421939837,-1.125221312634129,-2.0982542650338596,-2.079992058641131,1.108429286418571,0.0,-1.0427591524421558,-0.03566972765583633,0.0,-2.0213855016495885,-1.0117835025382897,-2.0045398302116655,0.0,-1.9677656631540328,0.0,0.0,-0.8991134757986923,-1.8886591181615258,0.0,0.0,0.0,0.0,-0.27455027178085323,0.0,0.0,-0.8049620381073849,-0.8049620381073849,0.0,0.0,-1.7482673150867645,0.0,-0.7072122468239941,-0.7012506885852771,-1.701250688585277,0.0,0.0,0.0,-1.599152500966541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.485811027890596,0.0,0.0,0.0,0.0,0.0,0.0,-1.400081153864712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3322657696371407
work,-2.0185432185942105,-3.889667643222442,-3.3969636503532743,-1.2672816028316003,-0.6242981491407188,-1.5052678140409634,0.0,-3.0137936010009927,-1.9580186115878306,-1.941857274525965,0.0,0.0,0.0,-2.7722447814875366,0.0,-0.08382418808243733,0.0,0.0,0.0,0.0,-0.8301256975680364,-2.3859786096594715,0.0,0.0,0.0,-2.316324225768119,0.0,-2.2592777263197803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.115943499046118,-1.1092797687651073,0.0,1.520911985949047,0.0,0.0,-2.0268176085731344,-2.019728183786815,-2.0078345052055613,-2.005443957780567,0.0,-0.9885982863426438,-1.9813180604264862,-1.9518241192850114,-1.9293011026588716,-1.9217146081870644,-0.8831719319296706,-1.8727175742925042,-1.8621869068003347,-1.856892607130822,-1.854238153684844,0.0,-0.8435712286329877,0.0,-1.8083487551727846,-1.7890204942383632,-0.7890204942383633,0.0,-0.7694297658804823,-0.7323257712177428,0.0,-1.6912707029549725,-1.6853091447162558,0.0,0.0,0.0,-1.599152500966541,-0.5832109570975194,-1.570329665800787,-1.5670912917342426,-0.5540646114380029,-0.5309809983249616,0.0,0.0,-1.5007487969055464,0.0,0.0,-1.473333339325146,0.0,0.8625003575874348,0.0,-0.43831475014672927,0.0,0.0,0.0,0.0,0.0,-1.3804545631878347,0.0,-1.346858593916231,0.0,0.0,0.0,0.0,0.0
small,-4.005661927297479,0.0,-0.7991198583353858,-0.6694378108137118,0.0,-1.492386522744231,-1.0488701073857891,-3.0009123097042605,-1.3601748195699421,-1.9289759832292326,-2.8935395866639797,-2.845336713300657,-0.7635757414777186,-2.759363490190804,0.0,-0.3339773026194988,-1.6299925870991265,-2.506417901980594,-1.4912580948095882,0.0,0.0,-0.7881348176415833,-1.3694169718747908,0.0,0.0,0.0,-0.6694378108137118,0.0,0.0,-0.6391915239455914,-2.1595604981587466,-2.1315879059306746,-2.129413534696338,-0.10969530008183243,0.0,-2.1030622077493857,0.0,0.25249666501925705,-2.051169223475377,-2.0326728798579876,-1.0233350152786516,0.0,0.0,0.0,0.0,-1.9829606673725355,0.0,-0.3834742684085976,-1.938942827988279,0.0,1.2610916845519802,0.0,-0.8598362829957721,0.0,0.0,0.0,-1.8413568623881118,0.1693100626637446,0.0,0.52646063101131,-1.7761392029416312,0.0,-0.7705689448986847,0.24345152541625,0.0,0.0,0.0,0.0,-1.6724278534195234,0.34863376210830654,-1.6207346192380305,0.0,-1.570329665800787,-1.5574483745040548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.460452048028414,0.0,0.0,0.0,0.0,0.0,-0.396793410806096,0.0,0.0,0.0,-1.3675732718911024,0.22850118395027824,0.6660226973805013,0.0,0.0,0.0,0.0,0.0
green,-1.002423553230934,-3.873547977859165,-1.7958814842688413,-2.251161937468323,0.0,2.6263290687422494,-0.04563173331924437,0.0,-2.9418989462245535,-1.3407751084415318,0.0,-1.8420983392341124,0.04701755464642985,0.0,-0.6870007554694394,0.0,-2.6267542130325823,0.0,-0.4880197207430438,-2.443308071936651,-2.398968532925916,-1.369858944296195,-1.3661785978082464,0.0,-2.315552524738278,-1.3002045604048424,-0.6661994367471673,-2.2431580609565036,0.0,-2.2209156506002032,0.0,-2.1283495318641306,0.0,2.2858604967634726,-0.10424928206363629,0.0,0.0,0.0,-1.0479308494088324,0.0,-1.020096641212107,0.0,0.0,-1.9917148398422841,0.0,-0.9797222933059913,0.0,-0.965198395063209,-0.9357044539217345,-0.32821893657443874,0.0,0.0,0.7283645917919286,-0.2611047407159018,-0.8407729417675451,-0.838118488321567,-1.8381184883215669,0.0,-0.8004340126312312,0.0,3.927538889266006,0.0,0.5545975240552224,0.0,0.0,0.0,0.0,0.0,-1.669189479352979,0.0,0.0,0.0,-1.5670912917342426,0.0,-1.5509716263709656,0.0,0.0,0.0,0.0,-1.4846291315422695,-1.4606692325980886,0.0,-1.4572136739618693,0.0,0.0,-1.439810627700424,-1.4221950847834526,0.0,-1.3935550367395515,2.4210496243974404,-1.3680199446324137,-1.3680199446324137,0.0,0.0,-1.3307389285529543,0.0,-1.31173081378587,-1.31173081378587,0.0,0.0
death,-2.9893968729346945,-2.275558796841769,-2.367817304693758,0.0,-1.5951518034812024,0.0,-1.4476425523018488,0.0,-2.9288722659283137,-2.912710928866449,-2.8772745323011955,-2.8290716589378726,0.0,0.0,0.0,0.0,-0.6137275327363424,-2.49015284761781,0.0,0.0,-2.385941852629676,1.102599354637342,-2.353151917512007,-1.3233661877238994,0.0,0.0,-1.238135257172084,-2.230131380660264,0.0,-0.6229264695828073,-1.1432954437959626,0.0,-2.1131484803335536,0.0,-1.0912226017673965,-2.0867971533866014,0.0,0.0,0.0,-2.0164078254952034,-0.42210746019471135,0.0,-0.9905818381272984,-1.9786881595460448,0.0,0.0,-1.9594519406831274,0.0,-0.9226777736254947,0.0,0.0,0.0,0.0,-1.8330405611408185,-1.8277462614713054,-1.8250918080253276,0.0,0.0,0.0,-0.7792024095132681,-0.7598741485788466,0.0,0.0,-1.7402834202209656,0.2968205744417736,0.0,-1.6621243572954558,0.0,0.0,0.0,-0.01950706415408989,0.0,-0.5540646114380029,0.0,0.0,0.0,-1.5018346526654454,0.0,-1.4783756798414562,-0.47160245124603,0.0,0.0,0.0,0.0,-0.4302813916404114,0.0,-1.4091684044872128,0.0,-1.3805283564433117,0.0,-0.35499326433617434,0.0,0.0,-1.3401962624080936,0.0,-1.3101390285519134,0.0,-0.2987041334896303,-0.2987041334896303,0.7128221198913974
asked,0.0,-2.2524751837287282,-1.0228055966933538,-1.6300891433378863,-3.157030691089317,-1.4530378552684056,0.0,0.0,0.0,0.0,-2.854190919188154,0.0,0.0,-1.7200148227149787,-1.6508904620601583,-2.6165567300310357,0.0,-2.467069234504769,-2.4519094273337627,0.0,-0.04093014462927239,0.0,0.0,1.284679926110298,0.0,-2.2640942669955613,0.0,0.0,-2.2070477675472224,-2.184805357190922,-2.1202118306829214,0.0,-2.090064867220512,-0.485384131884851,0.0,0.0,-0.057049809992549404,-2.0300827623922797,0.0,0.0,-1.9839863478028261,-1.9745876498005765,-1.9674982250142572,-0.9556045464330033,-1.9532139990080093,0.0,-1.936368327570086,0.0,0.0,0.12292885611368601,-0.8694846494145065,0.4909861217302498,0.0,-1.8099569480277773,0.0,0.0,-1.802008194912286,-1.79134126986043,-1.7643237192219505,-0.756118796400227,0.0,0.0,0.0,0.0,-1.680095812445185,0.0,-1.6390407441824146,-1.6330791859436977,-1.6330791859436977,-1.6120175704158681,0.0,0.0,-0.5309809983249616,0.0,0.0,-1.5018346526654454,0.0,-0.4754230218346496,0.0,0.0,-1.4245589391888076,0.0,0.0,0.0,0.0,0.0,-1.3860847913741716,0.0,0.0,0.0,0.0,0.0,1.2567378963058793,0.0,-0.2946286351436735,0.0,0.0,0.0,-1.275620520376589,0.0
human,-2.962985242103899,-1.5121815718447675,-3.3414056738629623,-0.04179862489897557,-1.153702673371563,0.0,-0.006193422192209319,0.0,-2.9024606350975186,-2.8862992980356528,-1.2659004007492438,-1.802660028107077,0.0,-1.1317243042760683,0.0,0.0,-0.2653878070181843,-0.4637412167870144,0.0,0.0,-2.3595302217988805,0.8395043682731528,-2.3267402866812112,0.0,-2.276114213611243,0.0,0.595631295716316,-2.2037197498294683,0.9662052516128443,-1.181477339473168,0.0,-2.088911220737095,-2.086736849502758,0.0,0.0,-2.060385522555806,0.0,0.0,0.0,0.0,0.0,-0.9712596320828223,0.0,0.0,0.6350765194309009,-0.940283982178956,0.06695969014766812,0.0,0.0,-1.8737431261685595,0.0,-1.8276139554393587,0.0,0.0,0.0,-1.7986801771945318,1.2013198228054682,0.0,-1.760995701504196,0.5691373162048898,0.0,0.0,0.0,0.0,-1.676767794727431,0.0,0.0,0.0,0.0,0.0,-1.5780579340444507,0.0,0.0,0.0,0.0,0.0,-0.4754230218346496,-1.4720950041168952,-1.451964049010661,0.5548091795847656,0.0,0.0,-1.417775362834834,0.0,-0.4038697608096159,-1.4003723165733886,-1.3827567736564172,-1.3577279791648948,-1.3541167256125162,0.0,0.0,0.0,0.0,0.0,-1.291300617425919,0.0,-0.2722925026588346,0.0,0.0,0.0
utter,-0.6209261921103018,-2.8139787116258956,-2.3212747187567278,0.0,-3.1335717182653284,-2.014541383165573,-2.986062467085975,-2.938104669404446,0.0,-1.8661683429294185,-1.8307319463641656,-2.7825290730008425,-2.7007681011779043,-1.69655584989099,-2.62743148923617,-2.593097757207047,-1.5671849467993124,0.0,0.0,0.938189289183981,-2.339399266692646,0.0,-2.3066093315749767,0.0,0.0,-2.2406352941715726,-1.1915926712350535,-2.1835887947232338,-0.5986262940020775,0.0,0.0,0.0,-2.0666058943965235,0.0,-1.0446800158303666,-1.0402545674495716,-1.0335908371685605,0.0,-0.9883615831755629,0.6150972611629828,-1.9605273749788372,-1.9511286769765879,-1.9440392521902683,0.0,0.0,-0.3351905263515653,0.0,0.0,-1.8761351876884647,0.0,0.0,0.0,-1.7970286426959579,0.2135020247962116,0.0,-1.7785492220882975,0.22145077791170262,-1.7678822970364414,-1.7408647463979614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.615581771358426,0.0,2.3903797868802905,0.0,0.44207302106178414,0.0,0.0,0.0,0.0,-1.4783756798414562,0.0,-1.451964049010661,0.0,1.1599026354121562,-1.4010999663648187,0.0,-1.3976444077285994,1.9277475424623347,-1.3837388057033813,0.9416867334202084,0.9593022763371796,2.3628426940824316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2521615475526002,0.0,2.7593647058284274
love,0.15138178284810186,-3.807205483030469,-1.314501490161301,0.0,-0.8048703947825394,-3.0077681545701465,-1.9792892384905483,0.0,0.0,-2.8593951143339917,0.0,-2.775755844405416,-2.693994872582478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3035164494674986,-2.29983610297955,0.0,0.0,0.0,-2.1848194426396272,-2.1768155661278072,-0.5918530654066513,0.0,-2.0899796292635062,0.0,-0.4748701650799411,0.0,0.0,-0.4485188381329889,0.0,0.0,-1.9815883545801365,-0.37812951024159086,-1.953754146383411,0.0,-1.937266023594842,-0.34040984429243215,0.0,-1.9133797984772951,-1.906136126150671,0.0,-1.8693619590930384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7065583340463901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5007487969055464,0.0,-1.4846291315422695,-0.47160245124603,0.0,0.5548091795847656,1.1599026354121562,0.16667586400758275,-0.39432673776939237,0.0,0.0,0.9345207710577611,-1.3769655771079548,0.0,0.0,0.0,-1.3272125419108554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hope,-1.590193064570694,-3.7832455840862877,-3.2905415912171203,-2.1608595436954463,-3.102838590725721,-2.9838082556259655,-2.955329339546367,-2.9073715418648387,0.0,0.0,0.0,-1.1668334447400788,-2.670034973638297,0.0,0.0,0.0,0.0,0.0,0.0,-2.3530056781637736,-2.3086661391530385,-1.2795565505233173,-0.6909137033142129,0.0,0.0,0.0,0.0,-1.152855667183626,0.0,0.0,0.0,0.0,-2.035872766856916,0.0,0.0,-2.009521439909964,0.0,0.0,0.0,0.0,-1.9297942474392296,0.0,0.0,0.0,-1.899021898644413,0.0,0.7027862735146664,0.0,-0.8454020601488572,-0.8228790435227175,-1.8152925490509102,-0.7767498727935165,0.0,-1.7557648476641807,-0.16550804727351176,0.0,-1.7478160945486898,0.0,-0.7101316188583537,-0.7019266960366306,0.0,-1.682598435102209,0.0,-1.6630077067443283,-1.6259037120815887,0.0,0.7370794510685443,-1.5788870855801014,0.0,0.0,1.4728061486013915,0.0,0.0,0.0,-1.4606692325980886,0.0,-1.4245589391888076,0.0,-1.4010999663648187,-0.39432673776939237,-1.370366838825211,0.0,0.0,-0.3634474248854202,0.0,0.0,-1.3318926910105753,0.0,0.0,0.0,0.0,0.0,-0.2740325040516805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
minute,-2.912121159458057,-1.7832455840862877,-1.705579090495964,-2.1608595436954463,-1.5178760900045647,0.0,-1.370366838825211,-1.9073715418648385,0.0,0.0,0.0,-2.751795945461235,-2.670034973638297,-2.665822722351382,-2.596698361696562,0.0,-1.536451819259705,0.0,0.0,0.0,0.0,-2.2795565505233175,0.724123795964631,-2.2460904742472616,-2.225250130965401,-2.209902166631965,0.0,-2.1528556671836263,-2.1528556671836263,-1.1306132568273257,0.0,-2.038047138091253,-1.0358727668569159,-2.016154532242411,0.0,0.0,-2.002857709628953,-1.9758906620286834,-0.9576284556359553,0.0,0.0,0.0,-1.9133061246506609,0.0,-1.899021898644413,-0.8894198995331138,0.0,-1.8748960012903317,0.4765260347385054,-1.8228790435227173,0.0,0.0,0.0,-1.7557648476641807,0.24952945200533225,1.9526236235924022,0.0,-1.7371491694968337,-1.7101316188583537,-1.7019266960366306,0.0,-0.09763593438105295,-0.677028177059263,0.0,0.0,-1.5848486438188183,-1.5848486438188183,0.0,0.0,0.0,-1.5271938513986085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.370366838825211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29600290388728595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3750603340891911
slowly,-2.323703100100681,-2.7797900254500685,0.0,-1.5724414843380707,-1.0993830320895015,-1.980352696989746,0.3700543139772146,-2.9039159832286194,-2.8481409938154574,-1.8319796567535918,-2.7965432601883387,-2.748340386825016,-1.6665794150020776,-1.6623671637151631,-0.5932428030603427,-2.5589090710312203,-1.5329962606234855,0.39793334655265106,-2.3942617683339473,-1.3495501195275543,0.0,-0.6911384911659425,-2.27242064539915,0.0,0.5855603497284224,1.1154814868916167,-1.157403985059227,0.0,0.0,-2.1271576981911067,-2.062564171683106,-2.0345915794550335,-2.032417208220697,0.0,-1.0104913296545397,-0.006065881273744664,-0.9994021509927338,0.34949299149489815,-1.954172896999736,-1.9356765533823466,0.0,0.0,-0.9098505660144415,0.0,0.0,-1.8859643408968947,0.0,0.0,-1.841946501512638,-1.8194234848864983,0.0,-1.7732943141572972,0.0,-1.7523092890279615,1.5749131055289138,1.0629943861451336,-0.15939803519131443,-1.7336936108606145,-1.7066760602221347,-0.6984711374004114,-0.6791428764659897,-0.09418037574483366,-1.6735726184230437,-1.659552148108109,0.0,0.0,-0.581393085182599,0.0,0.0,-1.5543699114160525,0.0,0.0,-1.473333339325146,-1.460452048028414,-1.4572136739618693,0.0,0.0,-1.417775362834834,-1.3976444077285994,0.0,0.0,0.0,1.6365442784472273,0.0,0.0,-1.3460526752913275,0.0,0.0,-1.2997970843304547,0.2924151554700891,-1.2742619922233172,0.0,0.0,0.0,-1.2369809761438577,0.0,0.0,-1.2179728613767737,0.0,-1.2064466079957457
